amendment_indicator,back_reference_schedule_name,back_reference_transaction_id,beneficiary_committee_name,candidate_office,candidate_office_district,committee,committee_id,disbursement_amount,disbursement_date,disbursement_description,disbursement_type,entity_type,file_number,filing,image_number,line_number,load_timestamp,memo_code,memo_text,pdf_url,recipient_city,recipient_name,recipient_prefix,recipient_state,recipient_suffix,recipient_zip,related_line_number,report_type,semi_annual_bundled_refund,transaction_id
A,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00710178', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2024, 'cycles': [2020, 2022, 2024], 'cycles_has_activity': [2020, 2022, 2024], 'cycles_has_financial': [2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2019-06-26', 'first_file_date': '2019-06-26', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2021-11-17', 'last_file_date': '2024-09-10', 'name': 'HONORING AMERICAN LAW ENFORCEMENT PAC', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1300 PENNSYLVANIA AVE. NW 190 730', 'street_2': None, 'treasurer_name': 'STITT, BOB', 'zip': '20004'}",C00710178,58.0,2024-08-31,COMBINED OFF THE TOP CREDIT CARD CHARGEBACKS,,ORG,1814655,"{'amended_by': None, 'amendment_chain': [1814655], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409109675399011', 'committee_id': 'C00710178', 'committee_name': 'HONORING AMERICAN LAW ENFORCEMENT PAC', 'coverage_end_date': '2024-08-31', 'coverage_start_date': '2024-08-01', 'csv_url': 'https://docquery.fec.gov/csv/655/1814655.csv', 'document_description': 'SEPTEMBER MONTHLY 2024', 'ending_image_number': '202409109675399032', 'fec_file_id': 'FEC-1814655', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1814655.fec', 'file_number': 1814655, 'filed_date': '2024-09-10', 'form_type': 'F3XN', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00710178/1814655/', 'is_amended': False, 'load_timestamp': '2024-09-10T10:57:18', 'most_recent': True, 'most_recent_filing': 1814655, 'pdf_url': 'https://docquery.fec.gov/pdf/011/202409109675399011/202409109675399011.pdf', 'receipt_date': '2024-09-10T10:57:15'}",202409109675399028,21B,2024-09-10T10:57:25,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675399028,SAN FRANCISO,RALLYPAY,,CA,,94103,35,F3XN,,SB21B-1008387
A,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00710178', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2024, 'cycles': [2020, 2022, 2024], 'cycles_has_activity': [2020, 2022, 2024], 'cycles_has_financial': [2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2019-06-26', 'first_file_date': '2019-06-26', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2021-11-17', 'last_file_date': '2024-09-10', 'name': 'HONORING AMERICAN LAW ENFORCEMENT PAC', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1300 PENNSYLVANIA AVE. NW 190 730', 'street_2': None, 'treasurer_name': 'STITT, BOB', 'zip': '20004'}",C00710178,100.2,2024-08-31,COMBINED OFF THE TOP CC TRANSACTION FEES AUG,,ORG,1814655,"{'amended_by': None, 'amendment_chain': [1814655], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409109675399011', 'committee_id': 'C00710178', 'committee_name': 'HONORING AMERICAN LAW ENFORCEMENT PAC', 'coverage_end_date': '2024-08-31', 'coverage_start_date': '2024-08-01', 'csv_url': 'https://docquery.fec.gov/csv/655/1814655.csv', 'document_description': 'SEPTEMBER MONTHLY 2024', 'ending_image_number': '202409109675399032', 'fec_file_id': 'FEC-1814655', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1814655.fec', 'file_number': 1814655, 'filed_date': '2024-09-10', 'form_type': 'F3XN', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00710178/1814655/', 'is_amended': False, 'load_timestamp': '2024-09-10T10:57:18', 'most_recent': True, 'most_recent_filing': 1814655, 'pdf_url': 'https://docquery.fec.gov/pdf/011/202409109675399011/202409109675399011.pdf', 'receipt_date': '2024-09-10T10:57:15'}",202409109675399028,21B,2024-09-10T10:57:25,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675399028,SAN FRANCISO,RALLYPAY,,CA,,94103,36,F3XN,,SB21B-1008385
A,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00710178', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2024, 'cycles': [2020, 2022, 2024], 'cycles_has_activity': [2020, 2022, 2024], 'cycles_has_financial': [2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2019-06-26', 'first_file_date': '2019-06-26', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2021-11-17', 'last_file_date': '2024-09-10', 'name': 'HONORING AMERICAN LAW ENFORCEMENT PAC', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1300 PENNSYLVANIA AVE. NW 190 730', 'street_2': None, 'treasurer_name': 'STITT, BOB', 'zip': '20004'}",C00710178,980.96,2024-08-31,COMBINED OFF THE TOP CC TRANSACTION FEES AUG,,ORG,1814655,"{'amended_by': None, 'amendment_chain': [1814655], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409109675399011', 'committee_id': 'C00710178', 'committee_name': 'HONORING AMERICAN LAW ENFORCEMENT PAC', 'coverage_end_date': '2024-08-31', 'coverage_start_date': '2024-08-01', 'csv_url': 'https://docquery.fec.gov/csv/655/1814655.csv', 'document_description': 'SEPTEMBER MONTHLY 2024', 'ending_image_number': '202409109675399032', 'fec_file_id': 'FEC-1814655', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1814655.fec', 'file_number': 1814655, 'filed_date': '2024-09-10', 'form_type': 'F3XN', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00710178/1814655/', 'is_amended': False, 'load_timestamp': '2024-09-10T10:57:18', 'most_recent': True, 'most_recent_filing': 1814655, 'pdf_url': 'https://docquery.fec.gov/pdf/011/202409109675399011/202409109675399011.pdf', 'receipt_date': '2024-09-10T10:57:15'}",202409109675399029,21B,2024-09-10T10:57:25,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675399029,SAN FRANCISO,RALLYPAY,,CA,,94103,37,F3XN,,SB21B-1008389
A,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00681825', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2024, 'cycles': [2018, 2020, 2022, 2024], 'cycles_has_activity': [2018, 2020, 2022, 2024], 'cycles_has_financial': [2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2018-06-29', 'first_file_date': '2018-06-29', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-03-12', 'last_file_date': '2024-09-10', 'name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'organization_type': None, 'organization_type_full': None, 'party': 'OTH', 'party_full': 'OTHER', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1032 15TH STREET NW #140', 'street_2': None, 'treasurer_name': 'NELSON, MARK', 'zip': '20005'}",C00681825,4901.66,2024-08-31,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",,ORG,1814677,"{'amended_by': None, 'amendment_chain': [1814677], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409109675399361', 'committee_id': 'C00681825', 'committee_name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'coverage_end_date': '2024-08-31', 'coverage_start_date': '2024-08-01', 'csv_url': 'https://docquery.fec.gov/csv/677/1814677.csv', 'document_description': 'SEPTEMBER MONTHLY 2024', 'ending_image_number': '202409109675399408', 'fec_file_id': 'FEC-1814677', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1814677.fec', 'file_number': 1814677, 'filed_date': '2024-09-10', 'form_type': 'F3XN', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00681825/1814677/', 'is_amended': False, 'load_timestamp': '2024-09-10T11:41:52', 'most_recent': True, 'most_recent_filing': 1814677, 'pdf_url': 'https://docquery.fec.gov/pdf/361/202409109675399361/202409109675399361.pdf', 'receipt_date': '2024-09-10T11:41:48'}",202409109675399393,21B,2024-09-10T11:41:56,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675399393,GREENWOOD,"ACTION COMMITTEE MARKETING, LLC",,IN,,46142,80,F3XN,,SB21B-1007839
A,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00681825', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2024, 'cycles': [2018, 2020, 2022, 2024], 'cycles_has_activity': [2018, 2020, 2022, 2024], 'cycles_has_financial': [2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2018-06-29', 'first_file_date': '2018-06-29', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-03-12', 'last_file_date': '2024-09-10', 'name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'organization_type': None, 'organization_type_full': None, 'party': 'OTH', 'party_full': 'OTHER', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1032 15TH STREET NW #140', 'street_2': None, 'treasurer_name': 'NELSON, MARK', 'zip': '20005'}",C00681825,24501.09,2024-08-31,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",,ORG,1814677,"{'amended_by': None, 'amendment_chain': [1814677], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409109675399361', 'committee_id': 'C00681825', 'committee_name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'coverage_end_date': '2024-08-31', 'coverage_start_date': '2024-08-01', 'csv_url': 'https://docquery.fec.gov/csv/677/1814677.csv', 'document_description': 'SEPTEMBER MONTHLY 2024', 'ending_image_number': '202409109675399408', 'fec_file_id': 'FEC-1814677', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1814677.fec', 'file_number': 1814677, 'filed_date': '2024-09-10', 'form_type': 'F3XN', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00681825/1814677/', 'is_amended': False, 'load_timestamp': '2024-09-10T11:41:52', 'most_recent': True, 'most_recent_filing': 1814677, 'pdf_url': 'https://docquery.fec.gov/pdf/361/202409109675399361/202409109675399361.pdf', 'receipt_date': '2024-09-10T11:41:48'}",202409109675399393,21B,2024-09-10T11:41:56,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675399393,CASPER,"ADVANCE CREATIVE MEDIA, INC",,WY,,82601,81,F3XN,,SB21B-1007841
A,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00681825', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2024, 'cycles': [2018, 2020, 2022, 2024], 'cycles_has_activity': [2018, 2020, 2022, 2024], 'cycles_has_financial': [2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2018-06-29', 'first_file_date': '2018-06-29', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-03-12', 'last_file_date': '2024-09-10', 'name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'organization_type': None, 'organization_type_full': None, 'party': 'OTH', 'party_full': 'OTHER', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1032 15TH STREET NW #140', 'street_2': None, 'treasurer_name': 'NELSON, MARK', 'zip': '20005'}",C00681825,4331.84,2024-08-31,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",,ORG,1814677,"{'amended_by': None, 'amendment_chain': [1814677], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409109675399361', 'committee_id': 'C00681825', 'committee_name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'coverage_end_date': '2024-08-31', 'coverage_start_date': '2024-08-01', 'csv_url': 'https://docquery.fec.gov/csv/677/1814677.csv', 'document_description': 'SEPTEMBER MONTHLY 2024', 'ending_image_number': '202409109675399408', 'fec_file_id': 'FEC-1814677', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1814677.fec', 'file_number': 1814677, 'filed_date': '2024-09-10', 'form_type': 'F3XN', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00681825/1814677/', 'is_amended': False, 'load_timestamp': '2024-09-10T11:41:52', 'most_recent': True, 'most_recent_filing': 1814677, 'pdf_url': 'https://docquery.fec.gov/pdf/361/202409109675399361/202409109675399361.pdf', 'receipt_date': '2024-09-10T11:41:48'}",202409109675399393,21B,2024-09-10T11:41:56,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675399393,DOVER,"AMERICAN MARKETING SERVICES, INC",,DE,,19901,82,F3XN,,SB21B-1007843
A,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00681825', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2024, 'cycles': [2018, 2020, 2022, 2024], 'cycles_has_activity': [2018, 2020, 2022, 2024], 'cycles_has_financial': [2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2018-06-29', 'first_file_date': '2018-06-29', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-03-12', 'last_file_date': '2024-09-10', 'name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'organization_type': None, 'organization_type_full': None, 'party': 'OTH', 'party_full': 'OTHER', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1032 15TH STREET NW #140', 'street_2': None, 'treasurer_name': 'NELSON, MARK', 'zip': '20005'}",C00681825,7902.76,2024-08-31,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",,ORG,1814677,"{'amended_by': None, 'amendment_chain': [1814677], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409109675399361', 'committee_id': 'C00681825', 'committee_name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'coverage_end_date': '2024-08-31', 'coverage_start_date': '2024-08-01', 'csv_url': 'https://docquery.fec.gov/csv/677/1814677.csv', 'document_description': 'SEPTEMBER MONTHLY 2024', 'ending_image_number': '202409109675399408', 'fec_file_id': 'FEC-1814677', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1814677.fec', 'file_number': 1814677, 'filed_date': '2024-09-10', 'form_type': 'F3XN', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00681825/1814677/', 'is_amended': False, 'load_timestamp': '2024-09-10T11:41:52', 'most_recent': True, 'most_recent_filing': 1814677, 'pdf_url': 'https://docquery.fec.gov/pdf/361/202409109675399361/202409109675399361.pdf', 'receipt_date': '2024-09-10T11:41:48'}",202409109675399394,21B,2024-09-10T11:41:56,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675399394,LAWRENCE,"AVERY SERVICES, LLC",,NJ,,08648,83,F3XN,,SB21B-1007845
A,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00681825', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2024, 'cycles': [2018, 2020, 2022, 2024], 'cycles_has_activity': [2018, 2020, 2022, 2024], 'cycles_has_financial': [2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2018-06-29', 'first_file_date': '2018-06-29', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-03-12', 'last_file_date': '2024-09-10', 'name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'organization_type': None, 'organization_type_full': None, 'party': 'OTH', 'party_full': 'OTHER', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1032 15TH STREET NW #140', 'street_2': None, 'treasurer_name': 'NELSON, MARK', 'zip': '20005'}",C00681825,97.9,2024-08-31,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",,ORG,1814677,"{'amended_by': None, 'amendment_chain': [1814677], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409109675399361', 'committee_id': 'C00681825', 'committee_name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'coverage_end_date': '2024-08-31', 'coverage_start_date': '2024-08-01', 'csv_url': 'https://docquery.fec.gov/csv/677/1814677.csv', 'document_description': 'SEPTEMBER MONTHLY 2024', 'ending_image_number': '202409109675399408', 'fec_file_id': 'FEC-1814677', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1814677.fec', 'file_number': 1814677, 'filed_date': '2024-09-10', 'form_type': 'F3XN', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00681825/1814677/', 'is_amended': False, 'load_timestamp': '2024-09-10T11:41:52', 'most_recent': True, 'most_recent_filing': 1814677, 'pdf_url': 'https://docquery.fec.gov/pdf/361/202409109675399361/202409109675399361.pdf', 'receipt_date': '2024-09-10T11:41:48'}",202409109675399396,21B,2024-09-10T11:41:57,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675399396,OKEMOS,"DONOR SOLUTION, LLC",,MI,,48864,89,F3XN,,SB21B-1007847
A,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00681825', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2024, 'cycles': [2018, 2020, 2022, 2024], 'cycles_has_activity': [2018, 2020, 2022, 2024], 'cycles_has_financial': [2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2018-06-29', 'first_file_date': '2018-06-29', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-03-12', 'last_file_date': '2024-09-10', 'name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'organization_type': None, 'organization_type_full': None, 'party': 'OTH', 'party_full': 'OTHER', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1032 15TH STREET NW #140', 'street_2': None, 'treasurer_name': 'NELSON, MARK', 'zip': '20005'}",C00681825,51049.2,2024-08-31,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",,ORG,1814677,"{'amended_by': None, 'amendment_chain': [1814677], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409109675399361', 'committee_id': 'C00681825', 'committee_name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'coverage_end_date': '2024-08-31', 'coverage_start_date': '2024-08-01', 'csv_url': 'https://docquery.fec.gov/csv/677/1814677.csv', 'document_description': 'SEPTEMBER MONTHLY 2024', 'ending_image_number': '202409109675399408', 'fec_file_id': 'FEC-1814677', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1814677.fec', 'file_number': 1814677, 'filed_date': '2024-09-10', 'form_type': 'F3XN', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00681825/1814677/', 'is_amended': False, 'load_timestamp': '2024-09-10T11:41:52', 'most_recent': True, 'most_recent_filing': 1814677, 'pdf_url': 'https://docquery.fec.gov/pdf/361/202409109675399361/202409109675399361.pdf', 'receipt_date': '2024-09-10T11:41:48'}",202409109675399396,21B,2024-09-10T11:41:57,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675399396,SAN JUAN,"DS3 MARKETING, LLC",,PR,,00909,90,F3XN,,SB21B-1007849
A,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00681825', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2024, 'cycles': [2018, 2020, 2022, 2024], 'cycles_has_activity': [2018, 2020, 2022, 2024], 'cycles_has_financial': [2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2018-06-29', 'first_file_date': '2018-06-29', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-03-12', 'last_file_date': '2024-09-10', 'name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'organization_type': None, 'organization_type_full': None, 'party': 'OTH', 'party_full': 'OTHER', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1032 15TH STREET NW #140', 'street_2': None, 'treasurer_name': 'NELSON, MARK', 'zip': '20005'}",C00681825,16050.63,2024-08-31,"FUNDRAISING, PAYMENT, TECHNICAL & COMPLIANCE SVCS",,ORG,1814677,"{'amended_by': None, 'amendment_chain': [1814677], 'amendment_number': 0, 'amends_file': None, 'beginning_image_number': '202409109675399361', 'committee_id': 'C00681825', 'committee_name': 'LAW ENFORCEMENT FOR A SAFER AMERICA PAC', 'coverage_end_date': '2024-08-31', 'coverage_start_date': '2024-08-01', 'csv_url': 'https://docquery.fec.gov/csv/677/1814677.csv', 'document_description': 'SEPTEMBER MONTHLY 2024', 'ending_image_number': '202409109675399408', 'fec_file_id': 'FEC-1814677', 'fec_url': 'https://docquery.fec.gov/dcdev/posted/1814677.fec', 'file_number': 1814677, 'filed_date': '2024-09-10', 'form_type': 'F3XN', 'html_url': 'https://docquery.fec.gov/cgi-bin/forms/C00681825/1814677/', 'is_amended': False, 'load_timestamp': '2024-09-10T11:41:52', 'most_recent': True, 'most_recent_filing': 1814677, 'pdf_url': 'https://docquery.fec.gov/pdf/361/202409109675399361/202409109675399361.pdf', 'receipt_date': '2024-09-10T11:41:48'}",202409109675399396,21B,2024-09-10T11:41:57,,,https://docquery.fec.gov/cgi-bin/fecimg/?202409109675399396,EL PASO,"EMPX, INC",,TX,,79936,91,F3XN,,SB21B-1007851
